CategoryCode,ItemCode,DateID,DailySales
category_3,169504,1/6/2022,87
category_4,245581,2/9/2022,39
category_1,17296,2/9/2022,34
category_3,1047130,11/17/2021,13
category_2,40759,12/7/2021,14
category_1,42496,2/8/2022,2
category_1,1030948,2/8/2022,1
category_2,138742,1/4/2022,2
category_4,1003147,11/17/2021,8
category_2,837943,1/5/2022,2
category_2,745945,11/17/2021,4
category_1,1044682,2/9/2022,1
category_2,225259,10/30/2021,5
category_2,1067092,1/6/2022,15
category_2,1026871,10/23/2021,4
category_2,877624,2/8/2022,4
category_2,1101553,11/12/2021,2
category_2,836125,10/30/2021,7
category_2,745945,12/7/2021,1
category_3,1090024,12/9/2021,1
category_1,1032532,10/30/2021,9
category_1,124774,11/18/2021,4
category_1,1056463,1/5/2022,4
category_2,59749,11/12/2021,3
category_2,75886,12/7/2021,4
category_2,1067074,1/4/2022,3
category_2,110320,2/8/2022,3
category_1,145978,2/8/2022,8
category_1,1044610,12/9/2021,1
category_2,836152,2/9/2022,3
category_4,123307,11/6/2021,53
category_1,371239,12/9/2021,4
category_1,1049776,2/9/2022,3
category_3,1066570,10/23/2021,19
category_2,1105027,11/12/2021,1
category_3,1066570,11/6/2021,14
category_2,1006009,2/8/2022,2
category_4,872260,1/4/2022,10
category_2,1105009,10/30/2021,1
category_1,1058713,10/23/2021,2
category_4,1074823,11/18/2021,63
category_2,1070836,11/17/2021,2
category_2,1090240,1/6/2022,23
category_3,1081078,1/4/2022,3
category_2,99079,11/18/2021,4
category_2,865933,12/7/2021,3
category_2,99079,12/9/2021,2
category_1,1032559,11/6/2021,1
category_2,50785,1/5/2022,3
category_2,111382,12/9/2021,2
category_1,1032568,11/17/2021,3
category_1,36898,10/30/2021,5
category_2,132028,1/5/2022,10
category_4,1074823,11/6/2021,32
category_3,1081078,11/12/2021,5
category_1,1032586,11/12/2021,1
category_1,36898,2/8/2022,4
category_1,124774,11/17/2021,2
category_1,371239,10/30/2021,2
category_2,173617,11/18/2021,2
category_2,41830,12/7/2021,1
category_2,173617,1/5/2022,17
category_1,1058713,2/8/2022,11
category_3,1013335,1/5/2022,3
category_2,1098502,12/9/2021,1
category_4,872260,10/30/2021,1
category_1,1085749,11/6/2021,4
category_2,1064473,12/9/2021,5
category_3,37861,2/9/2022,16
category_1,42496,12/7/2021,7
category_1,43657,11/6/2021,7
category_1,1048975,2/8/2022,5
category_1,371239,11/12/2021,4
category_2,1071106,1/24/2022,6
category_2,837943,12/7/2021,7
category_2,213802,11/18/2021,1
category_1,839356,1/6/2022,11
category_1,1044619,1/24/2022,5
category_1,1067119,1/6/2022,9
category_2,138742,11/17/2021,3
category_1,3427,1/6/2022,5
category_2,30877,12/9/2021,15
category_2,216151,1/6/2022,1
category_1,3427,1/5/2022,5
category_2,40759,11/18/2021,9
category_1,371239,1/4/2022,3
category_2,41830,10/30/2021,5
category_2,399220,12/7/2021,6
category_2,1098493,11/17/2021,1
category_1,42424,2/8/2022,11
category_4,1003183,2/8/2022,14
category_1,1067119,10/23/2021,2
category_2,138742,10/30/2021,5
category_2,99079,11/6/2021,2
category_2,1105009,1/24/2022,1
category_1,1054978,1/6/2022,9
category_1,1044682,1/24/2022,6
category_2,1090240,11/6/2021,1
category_4,23200,10/23/2021,3
category_2,1105018,11/17/2021,2
category_1,42424,10/23/2021,1
category_1,1050046,2/9/2022,2
category_2,262384,10/23/2021,5
category_1,35449,11/6/2021,3
category_1,42424,2/9/2022,10
category_4,836584,12/9/2021,14
category_2,132028,11/6/2021,16
category_1,24136,2/8/2022,1
category_4,1003192,11/17/2021,12
category_1,1044610,11/18/2021,3
category_4,1060909,11/12/2021,7
category_2,903976,10/23/2021,5
category_3,16936,11/6/2021,10
category_2,40759,12/9/2021,14
category_2,110320,11/6/2021,3
category_2,43630,11/6/2021,2
category_1,43738,11/6/2021,1
category_2,837943,2/8/2022,7
category_1,38518,11/12/2021,1
category_2,1071115,11/18/2021,1
category_1,1067119,11/12/2021,3
category_1,3427,11/18/2021,1
category_3,88450,10/23/2021,7
category_2,132028,12/9/2021,21
category_1,142756,2/9/2022,22
category_4,872260,1/5/2022,4
category_2,248272,11/18/2021,2
category_2,50785,12/7/2021,3
category_2,399220,10/23/2021,2
category_3,132334,1/24/2022,1
category_2,124954,1/4/2022,4
category_2,999403,1/6/2022,4
category_2,138742,12/7/2021,4
category_2,174436,11/12/2021,8
category_2,111382,12/7/2021,2
category_2,1103056,10/23/2021,5
category_1,42424,11/12/2021,9
category_2,745945,1/6/2022,2
category_1,48940,1/5/2022,2
category_3,37861,1/4/2022,19
category_4,836584,11/17/2021,13
category_2,1071106,2/8/2022,5
category_3,1101661,11/18/2021,9
category_3,893824,2/9/2022,6
category_2,40759,10/23/2021,3
category_2,999403,1/5/2022,4
category_1,755584,2/9/2022,21
category_4,1003156,11/12/2021,10
category_4,1074823,10/23/2021,66
category_3,1066570,12/9/2021,6
category_2,1101769,11/18/2021,3
category_2,43630,10/30/2021,8
category_2,1103056,2/8/2022,1
category_2,173617,1/24/2022,2
category_1,1077118,1/6/2022,1
category_2,32245,11/6/2021,3
category_1,1090303,2/9/2022,1
category_1,1067119,11/6/2021,3
category_1,1032541,11/6/2021,3
category_2,837943,10/23/2021,15
category_3,169504,11/6/2021,117
category_2,1064473,11/12/2021,1
category_1,755584,12/7/2021,4
category_3,16936,1/6/2022,3
category_2,1105009,11/18/2021,2
category_2,1067092,1/24/2022,13
category_3,1047130,10/30/2021,18
category_2,903976,2/9/2022,13
category_1,1032559,2/9/2022,2
category_1,755584,11/17/2021,9
category_1,839356,1/5/2022,10
category_2,1026871,11/6/2021,5
category_3,1081060,11/12/2021,11
category_2,687616,2/8/2022,4
category_1,1061638,1/4/2022,13
category_3,1047130,1/5/2022,7
category_2,745945,11/6/2021,2
category_2,836125,11/6/2021,1
category_2,65788,10/23/2021,6
category_3,131983,11/12/2021,4
category_2,1076938,11/17/2021,1
category_1,379249,11/6/2021,4
category_4,1074823,1/6/2022,11
category_1,1050046,11/12/2021,2
category_3,1101661,12/9/2021,12
category_2,174436,11/18/2021,4
category_1,1049776,1/24/2022,3
category_4,1003183,12/9/2021,5
category_2,1098493,11/18/2021,1
category_2,1105018,12/7/2021,1
category_4,245581,10/23/2021,9
category_2,1092184,2/8/2022,3
category_1,379249,12/7/2021,11
category_1,1075651,1/6/2022,3
category_2,9925,12/9/2021,11
category_4,1003156,10/30/2021,6
category_2,41830,1/5/2022,2
category_1,1032541,11/18/2021,12
category_3,131983,12/7/2021,6
category_2,40759,1/6/2022,3
category_2,906586,10/23/2021,1
category_4,245581,11/6/2021,2
category_3,37861,10/30/2021,14
category_1,142756,10/23/2021,3
category_2,23569,11/17/2021,8
category_1,36898,12/9/2021,9
category_3,1101661,11/6/2021,5
category_4,1003156,11/17/2021,4
category_2,687616,12/7/2021,7
category_4,123307,1/4/2022,73
category_4,872260,1/6/2022,7
category_2,913561,11/6/2021,1
category_1,755584,2/8/2022,11
category_2,111382,11/6/2021,3
category_2,1006108,11/18/2021,2
category_2,1101562,10/23/2021,4
category_3,1060630,1/4/2022,5
category_2,30877,1/4/2022,5
category_1,1032559,10/30/2021,1
category_2,267478,2/8/2022,4
category_4,1003183,11/6/2021,2
category_2,1090240,1/5/2022,13
category_2,838456,1/24/2022,1
category_1,145978,11/17/2021,9
category_2,1090276,1/4/2022,1
category_2,1044502,11/17/2021,2
category_1,1081321,10/23/2021,5
category_1,1015621,11/17/2021,1
category_2,87559,11/17/2021,2
category_2,39436,2/8/2022,3
category_2,1006009,1/6/2022,1
category_1,43738,10/23/2021,3
category_2,43630,2/8/2022,12
category_1,1084498,1/6/2022,4
category_1,1049776,11/6/2021,1
category_1,48940,2/8/2022,3
category_1,755584,1/6/2022,10
category_1,1044682,10/30/2021,2
category_2,1064473,11/17/2021,8
category_2,1067092,11/18/2021,16
category_2,23569,11/12/2021,10
category_1,371239,12/7/2021,4
category_2,399220,10/30/2021,6
category_2,86974,12/9/2021,4
category_3,1081069,1/4/2022,6
category_1,86992,12/9/2021,7
category_2,1105027,2/9/2022,5
category_2,1092184,1/6/2022,2
category_1,42424,12/7/2021,4
category_4,836584,12/7/2021,14
category_1,38518,1/5/2022,7
category_1,35449,1/4/2022,5
category_2,1101562,2/9/2022,1
category_2,59749,10/30/2021,3
category_2,836152,1/6/2022,1
category_3,1097143,1/5/2022,95
category_1,17287,1/4/2022,2
category_2,815101,10/30/2021,6
category_2,836125,2/8/2022,5
category_3,1081078,10/30/2021,4
category_2,1071106,1/4/2022,4
category_4,753613,1/5/2022,8
category_1,1090105,1/4/2022,1
category_1,755584,11/18/2021,2
category_3,169504,2/9/2022,49
category_2,913561,12/7/2021,2
category_1,1056463,12/7/2021,1
category_2,50785,2/9/2022,1
category_2,1026871,1/5/2022,2
category_2,172582,1/4/2022,5
category_3,37861,11/17/2021,24
category_2,1064473,1/24/2022,14
category_2,1098502,11/12/2021,4
category_4,836584,11/12/2021,22
category_1,1084498,11/18/2021,2
category_1,42496,1/5/2022,4
category_2,30877,11/17/2021,10
category_3,1064572,1/24/2022,2
category_3,1063600,11/6/2021,2
category_1,3427,11/17/2021,20
category_4,1024810,10/23/2021,3
category_3,1060630,12/9/2021,2
category_2,1101769,1/6/2022,1
category_2,262384,2/8/2022,8
category_4,23200,11/6/2021,16
category_1,1068883,2/8/2022,2
category_2,41830,11/18/2021,2
category_4,1003156,1/5/2022,3
category_2,877624,11/12/2021,3
category_3,37861,11/18/2021,8
category_3,169504,2/8/2022,41
category_2,1101769,11/12/2021,7
category_2,216151,12/7/2021,4
category_2,1092184,11/17/2021,1
category_4,1003156,10/23/2021,3
category_1,1044619,10/30/2021,11
category_3,169504,12/9/2021,164
category_1,3418,2/8/2022,7
category_3,1081078,11/6/2021,4
category_1,119554,12/9/2021,33
category_1,1090294,1/24/2022,1
category_1,839374,10/30/2021,12
category_1,1015621,2/9/2022,8
category_3,1081078,1/5/2022,1
category_2,87559,1/24/2022,4
category_1,42424,11/6/2021,4
category_2,225259,12/9/2021,2
category_1,1032541,1/4/2022,41
category_2,1071115,12/9/2021,1
category_2,1026871,1/24/2022,4
category_3,1097143,2/8/2022,18
category_2,20824,1/24/2022,24
category_1,370195,2/8/2022,3
category_2,111382,11/12/2021,4
category_2,20824,12/9/2021,25
category_3,132334,11/17/2021,3
category_2,262384,12/7/2021,1
category_3,1097143,1/6/2022,6
category_1,17296,1/5/2022,35
category_4,123307,10/30/2021,79
category_1,86992,1/6/2022,11
category_3,16936,12/7/2021,13
category_2,1105009,11/17/2021,2
category_1,1068883,1/24/2022,4
category_1,48940,10/23/2021,4
category_4,123307,11/12/2021,51
category_1,119554,11/17/2021,34
category_2,216151,1/4/2022,3
category_1,43738,1/24/2022,4
category_1,1067128,1/24/2022,1
category_2,1090240,11/12/2021,10
category_1,3418,1/24/2022,15
category_1,1061638,10/30/2021,6
category_2,836125,11/12/2021,14
category_1,1081321,1/4/2022,2
category_3,131983,11/18/2021,14
category_2,43630,2/9/2022,6
category_2,877624,10/30/2021,2
category_2,1044502,2/9/2022,2
category_4,245581,11/17/2021,5
category_2,837943,1/6/2022,5
category_3,7666,2/9/2022,28
category_4,1060909,1/4/2022,3
category_3,169504,10/30/2021,86
category_3,1081087,11/17/2021,9
category_2,20824,11/6/2021,31
category_2,1070836,12/7/2021,4
category_4,753613,11/12/2021,9
category_2,32245,1/4/2022,59
category_2,687616,1/24/2022,4
category_2,815101,1/5/2022,2
category_2,877624,12/7/2021,6
category_2,903976,11/6/2021,3
category_1,1081339,11/12/2021,7
category_3,1090024,1/6/2022,1
category_1,1067128,1/5/2022,1
category_1,1090105,11/6/2021,2
category_1,124774,1/4/2022,4
category_2,87559,10/30/2021,5
category_1,3427,1/24/2022,7
category_1,1090105,1/5/2022,2
category_2,1076929,2/9/2022,1
category_3,88450,2/8/2022,10
category_2,32245,10/23/2021,2
category_3,37861,12/7/2021,39
category_3,893824,11/18/2021,4
category_2,262384,11/18/2021,2
category_2,1098502,1/24/2022,2
category_2,1076938,11/12/2021,1
category_2,1067092,2/8/2022,14
category_2,1090258,12/9/2021,19
category_3,1047130,12/9/2021,5
category_1,1054978,12/9/2021,12
category_2,838456,12/7/2021,3
category_1,1090294,2/9/2022,1
category_3,1063600,2/9/2022,3
category_2,1092184,10/30/2021,3
category_2,9925,1/5/2022,1
category_2,39436,1/24/2022,1
category_4,123307,1/24/2022,126
category_2,1044502,11/12/2021,4
category_4,245581,2/8/2022,19
category_1,1090114,2/9/2022,4
category_2,815101,11/17/2021,5
category_1,145978,1/6/2022,8
category_2,110320,12/9/2021,16
category_2,858886,11/6/2021,2
category_2,1067074,1/6/2022,8
category_3,37861,11/12/2021,12
category_1,3418,11/17/2021,10
category_2,1026871,10/30/2021,4
category_2,64978,10/30/2021,2
category_1,38518,2/9/2022,6
category_2,225259,11/17/2021,1
category_3,37861,2/8/2022,63
category_1,1068883,2/9/2022,4
category_1,1032541,11/12/2021,13
category_2,815101,11/18/2021,1
category_2,99079,11/17/2021,1
category_1,43738,12/7/2021,1
category_2,877624,1/24/2022,6
category_1,17287,12/9/2021,1
category_1,1058713,1/24/2022,3
category_2,999403,2/9/2022,4
category_3,1090024,1/5/2022,4
category_2,1067092,11/12/2021,7
category_2,124954,11/12/2021,4
category_2,65788,1/4/2022,3
category_3,7666,1/6/2022,6
category_2,836125,12/7/2021,7
category_2,687616,1/6/2022,2
category_2,815101,10/23/2021,13
category_3,37861,10/23/2021,6
category_4,731104,12/7/2021,1
category_3,1064572,11/6/2021,1
category_2,111382,2/9/2022,1
category_1,124774,11/6/2021,2
category_4,1003192,2/8/2022,19
category_1,1077118,1/5/2022,4
category_3,1090024,11/18/2021,3
category_2,865933,10/30/2021,11
category_2,1090276,12/7/2021,2
category_1,1015621,1/24/2022,1
category_2,75886,11/12/2021,1
category_3,1081060,11/6/2021,8
category_1,35584,1/6/2022,1
category_2,1070836,10/23/2021,4
category_3,16936,2/9/2022,8
category_1,1015621,11/18/2021,1
category_4,245581,1/6/2022,6
category_2,39436,10/23/2021,3
category_2,1067092,1/5/2022,6
category_2,1103056,10/30/2021,5
category_1,1054978,2/9/2022,12
category_2,1026871,2/8/2022,4
category_1,35449,12/9/2021,18
category_1,1048975,1/24/2022,3
category_2,1098493,11/12/2021,1
category_2,1006108,10/30/2021,4
category_2,87559,1/6/2022,2
category_1,1021264,11/17/2021,2
category_2,20824,1/4/2022,8
category_2,1076929,11/18/2021,2
category_3,397213,1/6/2022,7
category_2,877624,11/18/2021,4
category_1,3418,2/9/2022,26
category_1,42496,10/23/2021,3
category_4,1003183,11/17/2021,2
category_1,1075651,12/9/2021,3
category_3,1081060,1/4/2022,9
category_2,1006009,12/9/2021,1
category_2,1101769,11/17/2021,1
category_2,124954,1/5/2022,2
category_3,1090024,2/8/2022,14
category_4,753613,11/18/2021,1
category_1,42496,1/24/2022,4
category_2,1044502,11/6/2021,3
category_2,32245,1/6/2022,2
category_2,248272,12/7/2021,2
category_1,1044610,10/30/2021,1
category_1,119554,11/12/2021,24
category_3,893824,1/4/2022,18
category_1,86992,11/17/2021,13
category_1,1032586,2/8/2022,3
category_1,416212,11/18/2021,2
category_2,130993,11/17/2021,15
category_1,1047967,10/30/2021,15
category_1,142756,1/6/2022,2
category_4,245581,1/5/2022,12
category_2,267496,1/4/2022,1
category_2,118033,2/9/2022,2
category_2,50785,11/18/2021,3
category_1,839356,2/9/2022,20
category_2,130993,11/18/2021,1
category_4,836584,1/6/2022,10
category_2,174436,1/4/2022,5
category_3,1060630,11/18/2021,5
category_1,124774,11/12/2021,5
category_2,399220,2/9/2022,2
category_2,1006090,11/18/2021,3
category_4,123307,10/23/2021,40
category_2,130993,10/30/2021,4
category_1,1067119,1/5/2022,7
category_1,371104,12/7/2021,1
category_1,1061341,11/12/2021,7
category_1,1067119,10/30/2021,3
category_2,50785,1/6/2022,1
category_2,1105018,11/18/2021,1
category_1,43657,11/12/2021,1
category_1,38518,1/4/2022,3
category_1,1067119,2/8/2022,5
category_2,1090240,11/17/2021,6
category_2,59749,12/9/2021,17
category_2,132028,10/23/2021,15
category_3,893824,1/24/2022,22
category_4,245581,1/4/2022,13
category_4,1003147,11/6/2021,6
category_1,1061341,1/4/2022,5
category_1,839356,11/17/2021,8
category_2,213802,12/9/2021,4
category_1,48940,11/6/2021,4
category_2,59749,2/8/2022,6
category_2,118033,1/4/2022,5
category_2,1103056,12/9/2021,1
category_1,1075651,1/24/2022,2
category_1,1032532,11/17/2021,20
category_1,1061341,1/6/2022,5
category_2,174436,10/30/2021,6
category_1,43738,2/9/2022,5
category_2,124954,11/6/2021,5
category_2,110320,12/7/2021,7
category_1,839356,1/4/2022,4
category_2,32245,11/12/2021,3
category_1,1032532,2/8/2022,12
category_4,753613,1/24/2022,7
category_1,42496,1/6/2022,7
category_2,87046,1/6/2022,1
category_2,211309,11/12/2021,2
category_2,130993,11/12/2021,8
category_1,1015621,12/9/2021,1
category_2,836152,2/8/2022,2
category_1,1049776,11/17/2021,3
category_2,262384,1/4/2022,1
category_4,872260,11/12/2021,2
category_1,1054978,1/24/2022,14
category_2,248272,1/24/2022,3
category_2,1006108,1/6/2022,15
category_1,86992,2/9/2022,12
category_1,35530,2/9/2022,16
category_2,836125,12/9/2021,2
category_1,1044610,1/4/2022,3
category_2,1006108,11/6/2021,1
category_1,17296,11/6/2021,42
category_2,1103056,1/24/2022,1
category_2,1067092,10/30/2021,7
category_4,123307,1/5/2022,86
category_1,1044691,11/17/2021,4
category_2,1070818,2/8/2022,2
category_3,132334,1/6/2022,1
category_1,1067128,2/8/2022,2
category_2,59749,1/24/2022,4
category_2,1067074,12/7/2021,3
category_2,1006108,1/4/2022,23
category_2,124954,11/17/2021,11
category_1,1021264,1/24/2022,1
category_4,1074823,11/17/2021,44
category_1,1090303,2/8/2022,2
category_1,142756,11/18/2021,3
category_2,75886,11/6/2021,1
category_2,745945,11/18/2021,8
category_2,1071124,10/23/2021,5
category_1,17296,12/7/2021,44
category_4,872260,10/23/2021,7
category_2,138742,1/6/2022,3
category_2,1105018,12/9/2021,1
category_1,1032532,11/18/2021,11
category_2,399220,11/18/2021,1
category_3,169504,10/23/2021,129
category_1,86992,10/23/2021,7
category_1,38518,12/7/2021,2
category_3,1063600,1/6/2022,3
category_3,37861,12/9/2021,5
category_1,1081321,1/6/2022,7
category_2,267478,1/4/2022,1
category_2,172582,1/6/2022,3
category_2,20824,2/9/2022,10
category_1,42496,11/12/2021,2
category_2,172582,1/24/2022,1
category_3,1064572,2/9/2022,1
category_1,839374,12/7/2021,1
category_4,1074823,1/5/2022,5
category_1,24136,10/23/2021,2
category_1,36898,11/17/2021,7
category_2,1098493,1/4/2022,1
category_4,1082743,1/4/2022,6
category_3,1081060,12/9/2021,4
category_3,1081069,1/5/2022,1
category_1,1044691,10/23/2021,5
category_2,23569,2/9/2022,2
category_1,1032541,11/17/2021,10
category_1,1032559,1/6/2022,2
category_2,1070818,11/6/2021,9
category_2,43630,10/23/2021,1
category_2,40759,11/17/2021,7
category_4,123307,11/18/2021,45
category_2,30877,2/8/2022,14
category_2,50785,1/24/2022,5
category_2,213802,11/17/2021,2
category_1,1090105,12/7/2021,1
category_2,20824,1/6/2022,5
category_1,1067119,12/9/2021,4
category_2,124954,12/7/2021,4
category_4,1024810,12/7/2021,5
category_2,838456,12/9/2021,3
category_2,913561,1/6/2022,1
category_1,145330,10/30/2021,3
category_2,132028,10/30/2021,20
category_1,1032568,12/9/2021,1
category_3,1047130,1/24/2022,12
category_2,267496,12/7/2021,4
category_2,1067074,11/18/2021,14
category_3,1081060,12/7/2021,14
category_1,1047967,12/7/2021,7
category_2,1098493,1/24/2022,3
category_2,132028,11/12/2021,75
category_1,370195,11/6/2021,1
category_2,838456,11/12/2021,2
category_1,17296,12/9/2021,84
category_3,37861,11/6/2021,26
category_2,1101553,1/6/2022,4
category_1,3418,10/30/2021,2
category_1,371239,1/24/2022,4
category_3,893824,10/30/2021,9
category_2,913561,2/9/2022,1
category_1,1067128,11/18/2021,2
category_3,132334,12/9/2021,4
category_2,687616,1/4/2022,3
category_2,213802,10/30/2021,3
category_1,1056463,11/6/2021,10
category_2,1071115,11/17/2021,8
category_1,119554,2/9/2022,49
category_2,64978,11/12/2021,2
category_2,248272,2/8/2022,2
category_2,30877,1/6/2022,2
category_1,1044682,12/7/2021,4
category_2,39436,10/30/2021,2
category_1,1050046,1/24/2022,2
category_1,43738,1/5/2022,2
category_2,1010068,1/4/2022,1
category_1,1067128,12/7/2021,2
